Name,Market Cap,Multiplicative,Share Price,Country
Esperion Therapeutics,0.13,1000000000,1.42,USA
Allied Tecnologia,0.13,1000000000,1.44,Brazil
Sonder Holdings,0.13,1000000000,0.61,USA
Sylogist,0.13,1000000000,5.65,Canada
Chinese Gamer International,0.13,1000000000,1.54,Taiwan
aTyr Pharma,0.13,1000000000,2.45,USA
GE Power India,0.13,1000000000,1.98,India
Sequans Communications,0.13,1000000000,2.28,France
Geojit Financial Services,0.13,1000000000,0.55,India
Ocugen,0.13,1000000000,0.51,USA
GTL Infrastructure,0.13,1000000000,0.01000,India
ARC Document Solutions,0.13,1000000000,3.01,USA
VolitionRx,0.13,1000000000,1.72,USA
Western New England Bancorp,0.13,1000000000,5.89,USA
First Internet Bancorp,0.13,1000000000,14.68,USA
William Penn Bancorp,0.13,1000000000,10.20,USA
Aiming Inc,0.13,1000000000,3.26,Japan
Motorcar Parts of America,0.13,1000000000,6.68,USA
DZS Inc,0.12,1000000000,4.17,USA
Richmond Mutual Bancorporation,0.12,1000000000,11.25,USA
OptiNose,0.12,1000000000,1.16,USA
Whole Earth Brands,0.12,1000000000,3.07,USA
Jay Bharat Maruti,0.12,1000000000,2.99,India
Paysign,0.12,1000000000,2.47,USA
AdTheorent,0.12,1000000000,1.47,USA
TScan Therapeutics,0.12,1000000000,2.71,USA
OP Bancorp (Open Bank),0.12,1000000000,8.48,USA
Hawthorn Bancshares,0.12,1000000000,18.27,USA
Inovio Pharmaceuticals,0.12,1000000000,0.49,USA
Dragonfly Energy,0.12,1000000000,2.79,USA
AG Mortgage Investment Trust,0.12,1000000000,6.28,USA
Innovative Solutions and Support,0.12,1000000000,7.29,USA
Moolec Science,0.12,1000000000,3.38,Luxembourg
Bakkt Holdings,0.12,1000000000,1.42,USA
Asensus Surgical,0.12,1000000000,0.53,USA
Alaunos Therapeutics,0.12,1000000000,0.53,USA
Caltagirone Editore,0.12,1000000000,1.18,Italy
ChromaDex,0.12,1000000000,1.68,USA
Chimerix,0.12,1000000000,1.42,USA
ProPhase Labs,0.12,1000000000,7.31,USA
California BanCorp,0.12,1000000000,15.02,USA
Bassett Furniture,0.12,1000000000,14.01,USA
Hanover Bancorp,0.12,1000000000,17.44,USA
Tanzanian Gold Corporation,0.12,1000000000,0.45,Canada
Malvern Bancorp,0.12,1000000000,16.35,USA
Paratek Pharmaceuticals,0.12,1000000000,2.18,USA
Ascend Wellness (AWH),0.12,1000000000,0.64,USA
Sangoma Technologies,0.12,1000000000,3.64,Canada
Oncolytics Biotech,0.12,1000000000,1.93,Canada
Gorilla Technology,0.12,1000000000,1.80,Taiwan
FAT Brands,0.12,1000000000,7.44,USA
E INC (E Automotive),0.12,1000000000,2.33,Canada
HomeStreet Bank,0.12,1000000000,6.56,USA
Fossil Group,0.12,1000000000,2.34,USA
Compugen,0.12,1000000000,1.34,Israel
Planet13,0.12,1000000000,0.55,USA
Achieve Life Sciences,0.12,1000000000,5.81,Canada
Altisource Portfolio,0.12,1000000000,5.87,Luxembourg
Mister Spex,0.12,1000000000,3.60,Germany
Northern Dynasty Minerals,0.12,1000000000,0.23,Canada
Spruce Power,0.12,1000000000,0.81,USA
Westwood Holdings Group,0.12,1000000000,13.25,USA
Nano Labs,0.12,1000000000,2.17,China
Xunlei,0.12,1000000000,1.86,China
Biodesix,0.12,1000000000,1.54,USA
Aquestive Therapeutics,0.12,1000000000,2.16,USA
GlycoMimetics,0.12,1000000000,1.88,USA
ECB Bancorp,0.12,1000000000,13.10,USA
Seelos Therapeutics,0.12,1000000000,0.99,USA
Capricor Therapeutics,0.11,1000000000,4.73,USA
uCloudlink Group,0.11,1000000000,3.23,Hong Kong
StarTek,0.11,1000000000,2.95,USA
Ohio Valley Banc Corp,0.11,1000000000,24.80,USA
CBAK Energy,0.11,1000000000,1.33,China
PowerFleet,0.11,1000000000,3.28,USA
Infinities Tech (Jiu Zun Digital),0.11,1000000000,0.19,China
Nauticus Robotics,0.11,1000000000,2.49,USA
Incannex Healthcare,0.11,1000000000,1.86,Australia
Cellectis,0.11,1000000000,2.10,France
FinWise Bancorp,0.11,1000000000,9.00,USA
Milestone Pharmaceuticals,0.11,1000000000,3.50,Canada
Pardes Biosciences,0.11,1000000000,1.89,USA
Partners Bancorp,0.11,1000000000,6.48,USA
Electra Meccanica,0.11,1000000000,0.98,Canada
Omaxe,0.11,1000000000,0.64,India
Cel-Sci,0.11,1000000000,2.59,USA
INNOVATE Corp.,0.11,1000000000,1.46,USA
MediciNova,0.11,1000000000,2.35,USA
India Motor Parts and Accessories,0.11,1000000000,9.15,India
Bodal Chemicals,0.11,1000000000,0.92,India
KORE,0.11,1000000000,1.33,USA
Citizens Inc,0.11,1000000000,2.30,USA
Upland Software,0.11,1000000000,3.53,USA
Don't Nod Entertainment,0.11,1000000000,8.78,France
Allot,0.11,1000000000,3.05,Israel
YanGuFang International Group,0.11,1000000000,3.47,China
Werewolf Therapeutics,0.11,1000000000,3.19,USA
Nine Energy Service,0.11,1000000000,3.25,USA
Mangalam Cement,0.11,1000000000,4.09,India
Fonar Corporation,0.11,1000000000,16.89,USA
Investar Holding,0.11,1000000000,11.31,USA
Nok Air,0.11,1000000000,0.03000,Thailand
Athira Pharma,0.11,1000000000,2.95,USA
tinyBuild,0.11,1000000000,0.55,USA
Orient Paper Mills,0.11,1000000000,0.53,India
Territorial Bancorp,0.11,1000000000,12.44,USA
Peoples Bancorp of North Carolina,0.11,1000000000,19.66,USA
Atossa Therapeutics,0.11,1000000000,0.87,USA
Riverview Bancorp,0.11,1000000000,5.19,USA
Astra Space,0.10,1000000000,0.41,USA
Veru,0.10,1000000000,1.23,USA
Heritage Insurance,0.10,1000000000,4.14,USA
BBX Capital Corporation,0.10,1000000000,7.50,USA
PlaySide Studios,0.10,1000000000,0.27,Australia
Universal Stainless & Alloy Products,0.10,1000000000,12.00,USA
Akili,0.10,1000000000,1.39,USA
Nektar Therapeutics,0.10,1000000000,0.57,USA
India Nippon Electricals,0.10,1000000000,4.77,India
Affimed,0.10,1000000000,0.72,Germany
First Northwest Bancorp,0.10,1000000000,11.10,USA
Quick Heal,0.10,1000000000,1.98,India
Vox Royalty,0.10,1000000000,2.35,Canada
Rekor Systems,0.10,1000000000,1.73,USA
Naked Wines,0.10,1000000000,1.44,UK
Casa Systems,0.10,1000000000,1.10,USA
Modiv,0.10,1000000000,14.08,USA
Quantum,0.10,1000000000,1.13,USA
Talaris Therapeutics,0.10,1000000000,2.44,USA
Kayak Inc,0.10,1000000000,6.62,Japan
BG Staffing,0.10,1000000000,9.73,USA
Lifetime Brands,0.10,1000000000,4.85,USA
Anixa Biosciences,0.10,1000000000,3.40,USA
Quicklogic,0.10,1000000000,7.68,USA
FingerMotion,0.10,1000000000,2.02,USA
Mesa Air,0.10,1000000000,2.57,USA
Corvus Pharmaceuticals,0.10,1000000000,2.24,USA
Union Bankshares,0.10,1000000000,23.14,USA
22nd Century Group,0.10,1000000000,0.47,USA
Meta Materials,0.10,1000000000,0.22,Canada
VCI Global,0.10,1000000000,2.83,Malaysia
Bliss GVS Pharma,0.10,1000000000,1.00,India
Eargo,0.10,1000000000,5.01,USA
Rite Aid,0.10,1000000000,1.84,USA
Focus Universal,0.10,1000000000,1.60,USA
Azure Power,0.10,1000000000,1.61,India
BrainStorm Cell Therapeutics,0.10,1000000000,2.62,USA
Navkar Corp,0.10,1000000000,0.69,India
Bloober Team,0.10,1000000000,4.87,Poland
Geospace Technologies,0.10,1000000000,7.82,USA
Lakeland Industries,0.10,1000000000,14.00,USA
CytomX Therapeutics,0.10,1000000000,1.55,USA
Universal Electronics,0.10,1000000000,7.98,USA
Selina Hospitality,0.10,1000000000,1.04,UK
Pollux Properti Indonesia,0.10,1000000000,0.01000,Indonesia
Björn Borg,0.10,1000000000,4.05,Sweden
Jounce Therapeutics,0.10,1000000000,1.88,USA
Battalion Oil,0.10,1000000000,6.16,USA
Pixelworks,0.10,1000000000,1.81,USA
Lifeway Foods,0.10,1000000000,6.88,USA
InterCure,0.10,1000000000,2.13,Israel
Lument Finance Trust,0.10,1000000000,1.93,USA
Spire Global,0.10,1000000000,0.69,USA
REE Automotive,0.10,1000000000,0.41,Israel
KLab,0.10,1000000000,2.48,Japan
MDxHealth,0.10,1000000000,3.71,Belgium
İşbir Holding,0.10,1000000000,3.09,Turkey
Enzo Biochem,99.95,1000000,2.01,USA
Genius Brands,98.92,1000000,3.08,USA
BankFinancial,98.88,1000000,7.79,USA
Conn's,98.63,1000000,4.07,USA
Superior Industries International,98.52,1000000,3.53,USA
Ellington Residential Mortgage REIT,98.47,1000000,7.12,USA
SCYNEXIS,98.23,1000000,2.69,USA
Clean Energy Technologies,97.92,1000000,2.54,USA
Personalis,97.77,1000000,2.09,USA
"NN, Inc.",96.78,1000000,2.12,USA
Coffee Day Enterprises,96.56,1000000,0.46,India
Flexsteel Industries,96.32,1000000,18.70,USA
Intevac,96.17,1000000,3.71,USA
Bergs Timber,95.81,1000000,2.76,Sweden
Thunderful Group,95.72,1000000,1.36,Sweden
Comstock Mining,95.49,1000000,0.93,USA
Fortress Biotech,95.37,1000000,0.71,USA
High Tide,95.36,1000000,1.27,Canada
enish,95.24,1000000,4.45,Japan
Societal CDMO,95.11,1000000,1.12,USA
Jushi Holdings,94.87,1000000,0.48,USA
Knights Group,94.84,1000000,1.00,UK
Spruce Biosciences,94.59,1000000,2.38,USA
Verde Clean Fuels,94.52,1000000,10.10,USA
Kronos Bio,94.51,1000000,1.64,USA
Reading International,94.38,1000000,2.82,USA
Cepton,93.94,1000000,0.60,USA
Buzzfeed,93.82,1000000,0.64,USA
Sport Lisboa e Benfica,93.67,1000000,4.07,Portugal
CAVE Interactive,93.61,1000000,14.48,Japan
Lulu's Fashion Lounge,93.38,1000000,2.35,USA
Theratechnologies,93.3,1000000,0.95,Canada
Alligator Energy,93.27,1000000,0.03000,Australia
Orchard Therapeutics,93.23,1000000,5.06,UK
Broccoli,93.2,1000000,10.66,Japan
BioSig Technologies,91.8,1000000,1.27,USA
Inseego,91.54,1000000,0.83,USA
Ateam,91.53,1000000,4.94,Japan
EZGO Technologies,91.49,1000000,1.75,China
Synchronoss,91.36,1000000,0.98,USA
Clearside Biomedical,91.26,1000000,1.48,USA
Bright Health,90.96,1000000,11.44,USA
Root Insurance,90.8,1000000,6.35,USA
Nihon Falcom,90.77,1000000,8.83,Japan
Yellow Corporation,89.93,1000000,1.73,USA
Trilogy Metals,89.8,1000000,0.58,Canada
Matinas BioPharma,89.07,1000000,0.41,USA
4Front Ventures,88.46,1000000,0.14,USA
Vericity,88.35,1000000,5.94,USA
Vaccitech,88.25,1000000,2.30,UK
Provident Financial Holdings,87.78,1000000,12.50,USA
WiMi Hologram Cloud,87.57,1000000,1.01,China
Martin Midstream Partners,87.55,1000000,2.25,USA
Mirza International,87.46,1000000,0.63,India
Doma,87.42,1000000,0.26,USA
Berkeley Lights,86.6,1000000,1.20,USA
Oconee Federal Financial,86.21,1000000,15.37,USA
DermTech,85.8,1000000,2.76,USA
Akatsuki Corp.,85.44,1000000,2.52,Japan
Ohmyhome,85.34,1000000,4.48,Singapore
ViewRay,85.31,1000000,0.47,USA
Galectin Therapeutics,85.2,1000000,1.43,USA
Real Good Food plc,85.11,1000000,3.29,UK
Wag! Group,85.09,1000000,2.27,USA
MacroWell OMG Digital Entertainment,85.08,1000000,2.83,Taiwan
Comscore,85.07,1000000,0.91,USA
VirTra,84.55,1000000,7.74,USA
Abeona Therapeutics,84.5,1000000,4.50,USA
Longeveron,84.32,1000000,4.00,USA
orion-group-holdings,83.97,1000000,2.61,USA
Neovasc,83.59,1000000,30.03,Canada
Cenntro Electric Group,83.22,1000000,0.32,USA
Apex Frozen Foods,83.18,1000000,2.66,India
Seanergy Maritime,83.04,1000000,4.15,Greece
TESSCO Technologies,82.92,1000000,8.95,USA
PEDEVCO,82.68,1000000,0.95,USA
Streamline Health Solutions,82.67,1000000,1.41,USA
RVL Pharmaceuticals,82.46,1000000,0.83,USA
Lee Enterprises,82.44,1000000,13.65,USA
Xilio Therapeutics,82.32,1000000,3.00,USA
The Arena Group,82.05,1000000,3.73,USA
Spero Therapeutics,82.01,1000000,1.56,USA
Dare Bioscience,81.97,1000000,0.95,USA
KULR Technology,81.83,1000000,0.69,USA
Accelerate Diagnostics,81.63,1000000,0.82,USA
Ebixcash India,81.5,1000000,7.31,India
Leap Therapeutics,81.19,1000000,0.68,USA
Avino Silver & Gold Mines,81.17,1000000,0.68,Canada
Stabilis Solutions,80.93,1000000,4.38,USA
Pioneer Power Solutions,80.77,1000000,8.27,USA
S.S. Lazio,80.46,1000000,1.17,Italy
Americas Gold and Silver Corp,80.25,1000000,0.38,Canada
Old Point Financial,80,1000000,16.00,USA
Curis,79.22,1000000,0.82,USA
Aura Energy,78.69,1000000,0.13,Australia
Sotherly Hotels,78.56,1000000,2.01,USA
Wheels Up,78.5,1000000,3.12,USA
Rubicon Technologies,78.48,1000000,0.41,USA
Delta Apparel,78.48,1000000,11.21,USA
Where Food Comes From,78.43,1000000,13.87,USA
Relmada Therapeutics,78.25,1000000,2.60,USA
KINS Technology Group,77.9,1000000,9.94,USA
Via Renewables,77.37,1000000,10.70,USA
Xtant Medical,77.31,1000000,0.71,USA
Gentili Mosconi,76.38,1000000,4.02,Italy
CURO Group,75.8,1000000,1.85,USA
Precision BioSciences,75.1,1000000,0.66,USA
Spencer's Retail,75.08,1000000,0.83,India
Asian Granito India,75.02,1000000,0.59,India
Village Farms International,74.63,1000000,0.68,Canada
Republic First Bancorp,74.47,1000000,1.06,USA
Broadwind,74.25,1000000,3.54,USA
Kaixin Auto,74.22,1000000,0.32,China
Laramide Resources,74.17,1000000,0.33,Canada
Sarcos Technology and Robotics,74.06,1000000,0.48,USA
Pieris Pharmaceuticals,73.81,1000000,0.90,USA
CROOZ,72.77,1000000,6.54,Japan
Gamesparcs,72.67,1000000,1.73,Taiwan
Rane Brake Lining,72.6,1000000,9.38,India
Grove Collaborative,72.57,1000000,2.03,USA
CBL International,72.5,1000000,2.90,Malaysia
Immunic,72.37,1000000,1.63,USA
American Public Education,72.29,1000000,4.08,USA
Starbreeze,72.19,1000000,0.08000,Sweden
Smith Micro Software,72.14,1000000,1.16,USA
Mainz Biomed,71.98,1000000,4.86,Germany
Bragg Gaming Group,71.82,1000000,3.30,Canada
GreenPower Motor Company,71.67,1000000,2.78,Canada
Flotek Industries,71.58,1000000,0.81,USA
Instil Bio,71.54,1000000,0.55,USA
Gala Incorporated,71.52,1000000,2.86,Japan
CalAmp,71.48,1000000,1.91,USA
Zepp Health,71.41,1000000,1.17,China
ACRES Commercial Realty,71.2,1000000,8.29,USA
F45 Training,70.94,1000000,0.73,USA
3i Infotech,70.83,1000000,0.42,India
Lordstown Motors,70.37,1000000,4.19,USA
Imperial Petroleum,70.24,1000000,4.32,Greece
Imagineer,70.11,1000000,7.31,Japan
HeartBeam,69.93,1000000,2.70,USA
Smart Sand,69.84,1000000,1.69,USA
XOS,69.8,1000000,0.41,USA
Kellton Tech Solutions,69.74,1000000,0.72,India
Cue Health,69.71,1000000,0.46,USA
Feiyu Technology International Company,69.22,1000000,0.04000,China
ATARI,69.09,1000000,0.17,France
HUB Cyber Security,68.61,1000000,0.55,Israel
Hycroft Mining,68.43,1000000,0.34,USA
Embark Technology,68.09,1000000,2.83,USA
Dave Inc.,67.92,1000000,5.70,USA
Forsys Metals,67.91,1000000,0.35,Canada
Vintage Wine Estates,67.05,1000000,1.13,USA
Lucid Diagnostics,66.54,1000000,1.59,USA
Vivani Medical,66.53,1000000,1.31,USA
Ideanomics,66.49,1000000,0.08230,USA
Praxis Precision Medicines,66.44,1000000,1.07,USA
Cheetah Mobile,66.43,1000000,2.29,China
Barnes & Noble Education,66.28,1000000,1.26,USA
GAN,66.13,1000000,1.48,UK
Syros Pharmaceuticals,65.49,1000000,3.18,USA
Aeria,65.39,1000000,2.95,Japan
Tiziana Life Sciences,65.38,1000000,0.65,UK
Lantern Pharma,65.25,1000000,6.01,USA
vTv Therapeutics,65.14,1000000,0.80,USA
Know Labs,64.49,1000000,1.33,USA
Viomi Technology,64.21,1000000,0.93,China
Vista Gold,63.94,1000000,0.53,USA
AppHarvest,63.56,1000000,0.41,USA
Village Bank and Trust Financial,63.47,1000000,42.72,USA
Uxin Limited,63.27,1000000,1.38,China
Virco Manufacturing,62.89,1000000,3.88,USA
Neuronetics,62.7,1000000,2.20,USA
Elevate Uranium,62.56,1000000,0.23,Australia
Singular Genomics Systems,62.41,1000000,0.87,USA
Jianzhi Education Technology Group,61.16,1000000,1.01,China
Culp,60.69,1000000,4.93,USA
Viracta Therapeutics,60.68,1000000,1.58,USA
a.k.a. Brands,60.45,1000000,0.47,USA
Ayr Wellness,60.37,1000000,0.88,USA
Wrap Technologies,59.99,1000000,1.44,USA
Manhattan Bridge Capital,59.96,1000000,5.22,USA
Sonida Senior Living,59.78,1000000,8.45,USA
Snail Inc,59.73,1000000,1.63,China
Phunware,59.65,1000000,0.57,USA
Hour Loop,59.6,1000000,1.70,USA
Rockwell Medical,58.96,1000000,4.29,USA
Natural Health Trends,58.75,1000000,5.10,USA
Xebec Adsorption,58.69,1000000,0.38,Canada
The Glimpse Group,57.95,1000000,4.01,USA
IO Biotech,57.63,1000000,2.00,Denmark
Great Elm Capital,57.62,1000000,7.58,USA
geechs,57.5,1000000,5.58,Japan
Sporting Clube de Portugal,57.21,1000000,0.83,Portugal
Hindustan Media Ventures,57.1,1000000,0.77,India
Orion Energy Systems,56.83,1000000,1.76,USA
Western Asset Mortgage Capital,56.33,1000000,9.33,USA
Quince Therapeutics,56.21,1000000,1.55,USA
BioLargo,55.79,1000000,0.20,USA
Mullen Automotive,55.77,1000000,0.23,USA
eFFECTOR Therapeutics,55.58,1000000,0.93,USA
Petropavlovsk,55.5,1000000,1.40,UK
VIA optronics AG,55.5,1000000,2.45,Germany
Sonendo,55.39,1000000,1.08,USA
Fluent,55.1,1000000,0.68,USA
Balaji Telefilms,55.05,1000000,0.54,India
Farmer Brothers,54.86,1000000,2.73,USA
Nectar Lifesciences,54.74,1000000,0.24,India
Pestech Cambodia,54.73,1000000,0.73,Cambodia
Armata Pharmaceuticals,54.57,1000000,1.51,USA
Mega Uranium,54.41,1000000,0.15,Canada
Allied Esports,54.32,1000000,1.39,USA
Logan Ridge Finance,53.48,1000000,19.77,USA
Silver One Resources,53.42,1000000,0.24,Canada
Rafael Holdings,53.24,1000000,2.19,USA
Wayi International Digital Entertainment,53.08,1000000,2.38,Taiwan
AeroClean Technologies,52.68,1000000,3.40,USA
Cazoo,52.57,1000000,1.36,UK
Red Cat Holdings,52.52,1000000,0.96,USA
Mogo,52.47,1000000,0.70,Canada
Gulf Island Fabrication,52.32,1000000,3.24,USA
Tattooed Chef,52.11,1000000,0.62,USA
Polished.com,52.01,1000000,0.49,USA
Draganfly,51.77,1000000,1.20,Canada
Gaia,51.55,1000000,2.47,USA
Argo Blockchain,51.46,1000000,1.03,UK
Regis Corporation,51.03,1000000,1.12,USA
Biora Therapeutics,50.87,1000000,4.29,USA
LightPath Technologies,50.76,1000000,1.36,USA
AVROBIO,50.72,1000000,1.15,USA
Investigator Resources,50.44,1000000,0.04000,Australia
Usio,50.4,1000000,1.90,USA
Mobile Factory,50.21,1000000,6.46,Japan
Graphex Group,50.2,1000000,1.25,Hong Kong
Cryo-Cell,50.15,1000000,6.04,USA
Fathom Digital Manufacturing,50.03,1000000,0.37,USA
Coya Therapeutics,50.03,1000000,5.03,USA
PopReach,49.65,1000000,0.17,Canada
Intellicheck,49.28,1000000,2.56,USA
Taysha Gene Therapies,49.18,1000000,0.77,USA
Rain Therapeutics,49.09,1000000,1.35,USA
Sunlight Financial,49.07,1000000,0.37,USA
Boyaa Interactive,48.99,1000000,0.07000,China
FreightCar America,48.89,1000000,2.74,USA
Minerva Surgical,48.26,1000000,0.27,USA
Hinduja Ventures,48.1,1000000,1.43,India
Big Cheese Studio,48.08,1000000,11.63,Poland
Surface Oncology,48.06,1000000,0.79,USA
Sonim Technologies,47.96,1000000,1.17,USA
the Marygold Companies,47.71,1000000,1.21,USA
Radio City,47.59,1000000,0.14,India
Heliogen,47.22,1000000,0.24,USA
Express,46.97,1000000,0.63,USA
The Oncology Institute,46.92,1000000,0.62,USA
Hydrofarm,46.72,1000000,1.03,USA
Home Federal Bancorp (HFB Bank),46.51,1000000,14.89,USA
Unity Biotechnology,45.96,1000000,3.20,USA
BeyondSpring,45.93,1000000,1.18,USA
Vince Holding,45.92,1000000,3.71,USA
Zion Oil & Gas,45.87,1000000,0.08490,USA
Harte Hanks,45.68,1000000,6.10,USA
CaliberCos,45.6,1000000,2.17,USA
PAVmed,45.46,1000000,0.43,USA
Unitech Group,45.3,1000000,0.02000,India
Sunworks,44.97,1000000,1.22,USA
N.B.I. Industrial Finance,44.85,1000000,18.26,India
Sellas Life Sciences,44.78,1000000,1.58,USA
BitNile,44.77,1000000,0.12,USA
ATA Creativity Global,44.53,1000000,1.41,China
Hepion Pharmaceuticals,44.51,1000000,11.68,USA
5th Planet Games,44.12,1000000,0.21,Denmark
Indonesia Energy,44.12,1000000,4.35,Indonesia
BoomBit,44.11,1000000,3.25,Poland
Arrival,43.97,1000000,2.40,UK
ATI Physical Therapy,43.9,1000000,10.53,USA
NCS Multistage,43.9,1000000,18.00,USA
Senti Biosciences,43.72,1000000,0.99,USA
SPI Energy,43.31,1000000,1.43,USA
Westwater Resources,43.26,1000000,0.85,USA
Kaival Brands Innovations,43.25,1000000,0.77,USA
GreenLight Biosciences,43.22,1000000,0.28,USA
Duos Technologies Group,43,1000000,6.00,USA
Troika Media Group,42.97,1000000,2.60,USA
Direct Digital Holdings,42.82,1000000,3.02,USA
Genprex,42.82,1000000,0.82,USA
Rapid Micro Biosystems,42.74,1000000,1.01,USA
Party City,42.4,1000000,0.37,USA
JOANN,42,1000000,1.02,USA
Bed Bath & Beyond,41.96,1000000,0.07510,USA
Nippon Ichi Software,41.45,1000000,8.22,Japan
East Side Games,41.32,1000000,0.51,Canada
Nautilus,41.06,1000000,1.29,USA
Journey Medical,40.96,1000000,2.26,USA
Tose Software,40.95,1000000,5.40,Japan
coly,40.67,1000000,7.39,Japan
iCandy Interactive,40.64,1000000,0.03000,Australia
Cyngn,40.59,1000000,1.20,USA
Zordix,40.59,1000000,0.95,Sweden
Tupperware Brands,40.52,1000000,0.91,USA
Upexi,40.35,1000000,2.23,USA
Phnom Penh SEZ,40.06,1000000,0.56,Cambodia
Trinity Biotech,39.73,1000000,1.04,Ireland
Yunji,39.64,1000000,0.20,China
Silvergate Capital,39.57,1000000,1.25,USA
TherapeuticsMD,39.51,1000000,3.85,USA
Aterian,39.31,1000000,0.48,USA
Guardforce AI,38.68,1000000,5.62,Singapore
Retractable Technologies,38.61,1000000,1.29,USA
Enochian Biosciences,38.56,1000000,0.66,USA
EMCORE Corporation,38.29,1000000,0.71,USA
Blue Apron Holdings,38.24,1000000,6.00,USA
NuCana,38.24,1000000,0.73,UK
Synlogic,38.19,1000000,0.56,USA
Reliance Communications,38.12,1000000,0.01000,India
Cimbeton,37.92,1000000,21.43,Turkey
Kirkland's,37.92,1000000,2.96,USA
Ourgame International,37.89,1000000,0.04000,China
U.S. Gold Corp,37.82,1000000,4.07,USA
Navios Maritime Holdings,37.66,1000000,1.65,Monaco
Solitario Zinc,37.58,1000000,0.58,USA
Beamr Imaging,37.48,1000000,2.91,Israel
Minerva Neurosciences,37.47,1000000,6.73,USA
Aptose Biosciences,37.01,1000000,5.87,Canada
Artifex Mundi,36.85,1000000,3.10,Poland
Satsuma Pharmaceuticals,36.79,1000000,1.10,USA
Superior Resources,36.61,1000000,0.02000,Australia
NRx Pharmaceuticals,36.56,1000000,0.52,USA
AgileThought,36.53,1000000,0.73,USA
Advanced Emissions Solutions,36.48,1000000,1.34,USA
Helbiz,36.29,1000000,0.12,USA
ReWalk Robotics,36.02,1000000,0.60,Israel
Toro Energy,35.99,1000000,0.01000,Australia
Advent Technologies,35.86,1000000,0.68,USA
Lumos Pharma,35.78,1000000,4.38,USA
Shift Technologies,35.6,1000000,2.10,USA
FaZe Clan,35.55,1000000,0.47,USA
CyberStep,35.49,1000000,3.29,Japan
Magic Empire Global (Giraffe Capital),35.24,1000000,1.74,Hong Kong
Alpine Summit Energy Partners,35.21,1000000,0.66,USA
CISO Global (Cerberus Cyber Sentinel),35.16,1000000,0.20,USA
Ocean Power Technologies,35.07,1000000,0.62,USA
Document Security Systems,34.92,1000000,0.25,USA
RealNetworks,34.82,1000000,0.73,USA
AEye,34.67,1000000,0.20,USA
CorpHousing Group,34.48,1000000,1.30,USA
