Name,Revenue,Multiplicative,Share Price,Country
Ames National Corp.,61.14,1000000,18.61,USA
CION Investment,61.13,1000000,10.52,USA
Blink Charging,60.93,1000000,6.42,USA
MPS Limited,60.49,1000000,14.35,India
ChemoMetec,60.15,1000000,75.05,Denmark
Dragonfly Energy,60.13,1000000,2.79,USA
MEP Infrastructure,60.13,1000000,0.17,India
Farmland Partners,59.99,1000000,12.46,USA
Conformis,59.33,1000000,1.20,USA
Acacia Research,59.22,1000000,4.54,USA
Alico,58.85,1000000,25.33,USA
SOS Limited,58.81,1000000,4.03,China
LiveChat Software,58.76,1000000,31.72,Poland
Sequans Communications,58.55,1000000,2.28,France
Old Point Financial,58.55,1000000,16.00,USA
IM Cannabis,58.42,1000000,1.00,Israel
BankFinancial,58.38,1000000,7.79,USA
Remedy Entertainment,58.04,1000000,26.99,Finland
Tidewater Renewables,57.89,1000000,6.04,Canada
Atara Biotherapeutics,57.48,1000000,2.01,USA
Pulmonx,57.41,1000000,12.62,USA
G1 Therapeutics,57.34,1000000,2.81,USA
Territorial Bancorp,56.91,1000000,12.44,USA
Limestone Bancorp,56.73,1000000,23.42,USA
Ohio Valley Banc Corp,56.71,1000000,24.80,USA
Vidhi Specialty Food,56.69,1000000,4.81,India
Semler Scientific,56.68,1000000,25.50,USA
Triterras,56.67,1000000,0.24,Singapore
Salisbury Bancorp,56.67,1000000,24.89,USA
Postal Realty Trust,56.54,1000000,14.80,USA
iRadimed,56.46,1000000,50.61,USA
"PLAID,Inc.",56.31,1000000,6.19,Japan
PlayWay,56.18,1000000,98.84,Poland
Ellomay Capital,55.85,1000000,17.83,Israel
MacroWell OMG Digital Entertainment,55.51,1000000,2.83,Taiwan
X-Legend Entertainment,55.33,1000000,1.48,Taiwan
Accelya,55.31,1000000,16.41,India
Middlefield Banc,55.23,1000000,27.93,USA
PopReach,55.11,1000000,0.17,Canada
Sasken Technologies,54.93,1000000,10.46,India
Prothena,54.92,1000000,68.43,Ireland
Daily Journal,54.78,1000000,281.80,USA
Air Industries Group,54.76,1000000,3.58,USA
EVgo,54.58,1000000,4.39,USA
Bakkt Holdings,54.56,1000000,1.42,USA
Allego,54.42,1000000,2.88,Netherlands
Simulations Plus,54.4,1000000,46.69,USA
Boyaa Interactive,54.27,1000000,0.07000,China
CTI BioPharma,53.94,1000000,9.07,USA
Sichuan Xunyou Network Technology,53.62,1000000,2.53,China
Intellia Therapeutics,53.47,1000000,44.91,USA
Precigen,53.41,1000000,1.22,USA
Red Violet,53.31,1000000,21.04,USA
Danimer Scientific,53.21,1000000,2.90,USA
CytomX Therapeutics,53.16,1000000,1.55,USA
Park Aerospace,53.02,1000000,13.92,USA
Zoomd Technologies,53.02,1000000,0.06000,Canada
Rumble,52.95,1000000,9.36,USA
Neptune Wellness Solutions,52.74,1000000,0.18,Canada
Userjoy Technology,52.74,1000000,2.90,Taiwan
Hindustan Oil Exploration Company,52.71,1000000,2.51,India
Mogo,52.53,1000000,0.70,Canada
Utah Medical Products,52.47,1000000,94.13,USA
tinyBuild,52.15,1000000,0.55,USA
Aptech,52.02,1000000,6.15,India
Minerva Surgical,51.89,1000000,0.27,USA
Arteris,51.77,1000000,6.90,USA
Ocular Therapeutix,51.68,1000000,4.81,USA
Cemtrex,51.57,1000000,9.06,USA
INDUS Realty Trust,51.24,1000000,66.95,USA
Indian Energy Exchange,51.08,1000000,1.54,India
Foseco India,51.02,1000000,33.53,India
Nikola,50.82,1000000,1.19,USA
SOPHiA GENETICS,50.66,1000000,4.35,Switzerland
RealNetworks,50.24,1000000,0.73,USA
Imagineer,50.23,1000000,7.31,Japan
Volta,50.22,1000000,0.86,USA
Graphex Group,50.14,1000000,1.25,Hong Kong
RVL Pharmaceuticals,49.72,1000000,0.83,USA
Union Bankshares,49.52,1000000,23.14,USA
JSW Holdings,49.47,1000000,56.15,India
FaZe Clan,49.45,1000000,0.47,USA
Broccoli,49.45,1000000,10.66,Japan
Natural Health Trends,49.44,1000000,5.10,USA
India Tourism Development Corp,49.06,1000000,3.97,India
Kopin Corporation,49.04,1000000,2.04,USA
RxSight,49,1000000,25.59,USA
EaseMyTrip,48.89,1000000,0.53,India
Appirits,48.82,1000000,8.30,Japan
Spero Therapeutics,48.57,1000000,1.56,USA
Theravance Biopharma,48.56,1000000,10.57,Cayman Islands
Smith Micro Software,48.51,1000000,1.16,USA
Biolase,48.46,1000000,0.08200,USA
Latch,48.38,1000000,1.04,USA
Luminar Technologies,48.35,1000000,6.87,USA
Chembio Diagnostics,48.33,1000000,0.46,USA
Wonderla Holidays,48.3,1000000,6.69,India
IDEAYA Biosciences,47.45,1000000,24.07,USA
Perfect Corp.,47.4,1000000,5.00,Taiwan
Leafly Holdings,47.36,1000000,0.34,USA
Document Security Systems,47.31,1000000,0.25,USA
Iris Energy,46.91,1000000,3.42,Australia
Heritage Global,46.91,1000000,3.81,USA
908 Devices,46.85,1000000,8.48,USA
Söktas Tekstil,46.67,1000000,0.12,Turkey
Kymera Therapeutics,46.67,1000000,25.86,USA
CISO Global (Cerberus Cyber Sentinel),46.54,1000000,0.20,USA
Aquestive Therapeutics,46.54,1000000,2.16,USA
Recursion Pharmaceuticals,46.51,1000000,8.92,USA
Richmond Mutual Bancorporation,46.36,1000000,11.25,USA
RADCOM,46.05,1000000,9.13,Israel
Sanara MedTech,45.84,1000000,41.15,USA
Alpine Income Property Trust,45.57,1000000,16.06,USA
Gladstone Investment,44.98,1000000,13.09,USA
Asiasoft,44.87,1000000,0.37,Thailand
Anup Engineering,44.86,1000000,19.91,India
Tose Software,44.71,1000000,5.40,Japan
Vaccitech,44.7,1000000,2.30,UK
Modiv,44.62,1000000,14.08,USA
Apyx Medical,44.51,1000000,6.96,USA
Ashiana Housing,44.29,1000000,2.29,India
MaxCyte,44.26,1000000,4.89,USA
Wolverine Energy and Infrastructure,44.26,1000000,0.06000,Canada
Avino Silver & Gold Mines,44.18,1000000,0.68,Canada
Geojit Financial Services,43.69,1000000,0.55,India
Nano Dimension,43.63,1000000,2.51,USA
SilverCrest Metals,43.51,1000000,6.03,Canada
Merus,43.43,1000000,26.15,Netherlands
Esports Entertainment,43.42,1000000,1.67,Malta
Affimed,43.14,1000000,0.72,Germany
Roivant Sciences,43.12,1000000,9.65,UK
CASI Pharmaceuticals,43.1,1000000,2.13,USA
Trinity Place Holdings,43.01,1000000,0.56,USA
Intevac,42.85,1000000,3.71,USA
Loop Media,42.66,1000000,3.21,USA
Trinity Capital,42.63,1000000,13.57,USA
Gorilla Technology,42.24,1000000,1.80,Taiwan
Runway Growth Finance,42.18,1000000,11.98,USA
AltPlus,42.11,1000000,1.60,Japan
Wag! Group,42.08,1000000,2.27,USA
CyberStep,42.06,1000000,3.29,Japan
Cara Therapeutics,41.86,1000000,3.20,USA
Brooge Energy,41.83,1000000,4.81,eu UAE
Renren,41.72,1000000,1.56,China
Nurix Therapeutics,41.69,1000000,10.89,USA
Castellum,41.68,1000000,0.52,USA
Sonendo,41.65,1000000,1.08,USA
Ceres Power,41.54,1000000,4.45,UK
SWK Holdings,41.48,1000000,17.10,USA
TELA Bio,41.41,1000000,11.16,USA
Protalix BioTherapeutics,41.14,1000000,2.15,Israel
coly,41.12,1000000,7.39,Japan
IZEA Worldwide,41.09,1000000,3.00,USA
Ouster,41.02,1000000,5.47,USA
Applied Blockchain,40.87,1000000,8.95,USA
Dolphin Entertainment,40.5,1000000,2.07,USA
Yatra,40.48,1000000,2.17,India
Provident Financial Holdings,40.36,1000000,12.50,USA
Value Line,40.1,1000000,45.70,USA
Chicago Atlantic Real Estate Finance,39.94,1000000,15.90,USA
HyreCar,39.88,1000000,0.01850,USA
EyePoint Pharmaceuticals,39.79,1000000,6.54,USA
JanOne,39.61,1000000,0.97,USA
Sylogist,39.5,1000000,5.65,Canada
American Resources Corp,39.47,1000000,1.87,USA
Farmmi,39.28,1000000,0.45,China
Netmarble Joybomb,39.07,1000000,1.71,Taiwan
Shenzhen Zqgame,39.05,1000000,3.01,China
Exscientia,38.59,1000000,7.15,UK
People Can Fly,38.59,1000000,11.26,Poland
Nelco,38.56,1000000,8.62,India
Immersion Corporation,38.46,1000000,7.27,USA
Swvl Holdings,38.34,1000000,1.14,eu UAE
NVE Corporation,38.25,1000000,88.01,USA
Biodesix,38.21,1000000,1.54,USA
Paysign,38.03,1000000,2.47,USA
Navitas Semiconductor,37.94,1000000,9.38,Ireland
American Realty Investors,37.54,1000000,20.70,USA
Stratus Properties,37.49,1000000,26.20,USA
FRP Holdings,37.48,1000000,58.80,USA
ADS-TEC Energy,37.41,1000000,6.07,Ireland
Quotient,37.41,1000000,0.38,Switzerland
Eargo,37.24,1000000,5.01,USA
Digital Ally,37,1000000,4.59,USA
i-80 Gold,36.95,1000000,2.21,USA
Transcontinental Realty Investors,36.66,1000000,37.98,USA
NGM Biopharmaceuticals,36.63,1000000,3.34,USA
Zee Learn,36.62,1000000,0.04000,India
Voltage,36.58,1000000,2.22,Japan
XOS,36.37,1000000,0.41,USA
Lyell Immunopharma,36.36,1000000,3.19,USA
the Marygold Companies,36.35,1000000,1.21,USA
Saratoga Investment,36.35,1000000,26.68,USA
MAG Interactive,36.22,1000000,1.26,Sweden
Eagle Point Credit Company,35.9,1000000,10.29,USA
Nabriva Therapeutics,35.66,1000000,1.50,Ireland
MDxHealth,35.55,1000000,3.71,Belgium
Barings BDC,35.16,1000000,7.73,USA
Guardforce AI,35.15,1000000,5.62,Singapore
HireQuest,34.84,1000000,26.84,USA
Revolution Medicines,34.81,1000000,24.62,USA
Silicon Studio,34.68,1000000,10.84,Japan
MapmyIndia,34.6,1000000,14.38,India
Avita Medical,34.42,1000000,17.22,USA
Spruce Power,34.24,1000000,0.81,USA
Co-Diagnostics,34.21,1000000,1.07,USA
Nippon Ichi Software,34.21,1000000,8.22,Japan
Quick Heal,34.2,1000000,1.98,India
Chimerix,34.09,1000000,1.42,USA
Rhythm Pharmaceuticals,33.6,1000000,18.42,USA
CARE's Ratings,33.43,1000000,8.32,India
Scholar Rock Holding,33.19,1000000,8.47,USA
Shapeways,33.15,1000000,0.44,USA
Arbutus Biopharma,33.12,1000000,2.49,USA
Virgin Orbit,33.1,1000000,0.07690,USA
HIVE Blockchain Technologies,33.06,1000000,3.22,Canada
LightPath Technologies,33.05,1000000,1.36,USA
Fire Rock,32.74,1000000,0.07000,China
SLR Investment,32.7,1000000,14.38,USA
SeaChange,32.49,1000000,8.48,USA
enish,32.32,1000000,4.45,Japan
Bit Digital,32.29,1000000,3.36,USA
cbdMD,32.16,1000000,1.70,USA
Malvern Bancorp,31.99,1000000,16.35,USA
Harpoon Therapeutics,31.91,1000000,0.71,USA
Hester Biosciences,31.9,1000000,19.98,India
Paisalo Digital,31.88,1000000,0.61,India
Yuke's,31.84,1000000,18.35,Japan
Cryptyde,31.82,1000000,0.05710,USA
Tanzanian Gold Corporation,31.57,1000000,0.45,Canada
MSTC Limited,31.33,1000000,4.07,India
Hong Kong Ferry,31.31,1000000,0.71,Hong Kong
Scilex Holding,31.31,1000000,7.75,USA
TENDA,30.97,1000000,13.83,Japan
Augmedix,30.93,1000000,4.24,USA
Cryo-Cell,30.9,1000000,6.04,USA
Phnom Penh Autonomous Port,30.85,1000000,3.46,Cambodia
Aclaris Therapeutics,30.82,1000000,10.22,USA
Sachem Capital,30.77,1000000,3.36,USA
eMudhra,30.55,1000000,4.95,India
eMagin,30.53,1000000,1.96,USA
Gladstone Capital,30.46,1000000,9.78,USA
CMON,30.46,1000000,0.01000,Singapore
ATA Creativity Global,30.42,1000000,1.41,China
OLB Group,30.36,1000000,0.88,USA
Digimarc,30.19,1000000,27.85,USA
Alpine Immune Sciences,30.06,1000000,11.28,USA
PEDEVCO,30.03,1000000,0.95,USA
Stryve Foods,29.94,1000000,0.65,USA
Starry Group,29.86,1000000,0.008000,USA
YanGuFang International Group,29.83,1000000,3.47,China
Vinco Ventures,29.76,1000000,1.91,USA
Bionano Genomics,29.52,1000000,0.71,USA
Cytosorbents,29.34,1000000,3.47,USA
Energy Fuels,29.19,1000000,6.41,USA
GreenPower Motor Company,29.17,1000000,2.78,Canada
KORU Medical Systems,29.04,1000000,3.74,USA
Phnom Penh SEZ,29.02,1000000,0.56,Cambodia
Imagicaaworld Entertainment,28.72,1000000,0.59,India
Biofrontera,28.67,1000000,0.44,USA
IronNet,28.46,1000000,0.21,USA
Vislink Technologies,28.4,1000000,5.76,USA
VirTra,28.3,1000000,7.74,USA
Skylight Health Group,28.26,1000000,0.02000,Canada
CAVE Interactive,28.03,1000000,14.48,Japan
iCAD,27.94,1000000,1.17,USA
Veru,27.72,1000000,1.23,USA
Innovative Solutions and Support,27.56,1000000,7.29,USA
WonderPlanet,27.21,1000000,7.76,Japan
C4 Therapeutics,27.2,1000000,3.37,USA
Adaptimmune Therapeutics,27.14,1000000,1.02,UK
Mobcast,27.05,1000000,0.60,Japan
Allied Healthcare Products,27.04,1000000,0.004000,USA
FingerMotion,26.88,1000000,2.02,USA
SoundHound AI,26.83,1000000,3.34,USA
SPARC,26.64,1000000,2.38,India
Mersana Therapeutics,26.58,1000000,3.47,USA
ShiftPixy,26.46,1000000,2.65,USA
CVRx,26.37,1000000,14.94,USA
Pioneer Power Solutions,26.1,1000000,8.27,USA
Aurora Innovation,26,1000000,2.25,USA
Pieris Pharmaceuticals,25.9,1000000,0.90,USA
Biocept,25.85,1000000,1.93,USA
Tarsus Pharmaceuticals,25.81,1000000,18.51,USA
Spectrum Pharmaceuticals,25.72,1000000,1.06,USA
Wendt India,25.52,1000000,121.03,India
Marinus Pharmaceuticals,25.47,1000000,9.65,USA
William Penn Bancorp,25.39,1000000,10.20,USA
Carver Bancorp,25.33,1000000,3.46,USA
Gamesparcs,25.32,1000000,1.73,Taiwan
ECB Bancorp,25.29,1000000,13.10,USA
Psychemedics,25.24,1000000,4.63,USA
AMTD Digital,25.09,1000000,6.54,Hong Kong
Precision BioSciences,25.09,1000000,0.66,USA
Adicet Bio,24.99,1000000,4.40,USA
Cipher Mining,24.93,1000000,3.05,USA
Streamline Health Solutions,24.88,1000000,1.41,USA
Tango Therapeutics,24.86,1000000,3.51,USA
Fragbite Group,24.72,1000000,0.23,Sweden
Lightning eMotors,24.41,1000000,3.64,USA
SG Blocks,24.39,1000000,0.98,USA
Gateway Real Estate,24.34,1000000,3.31,Germany
Marpai,24.34,1000000,0.54,USA
Pizza Pizza,24.3,1000000,11.24,Canada
Lument Finance Trust,24.22,1000000,1.93,USA
Hycroft Mining,24.06,1000000,0.34,USA
Akoustis Technologies,23.99,1000000,3.23,USA
Mobile Factory,23.59,1000000,6.46,Japan
Golden Minerals,23.28,1000000,2.25,USA
Pollux Properti Indonesia,22.87,1000000,0.01000,Indonesia
Editas Medicine,22.79,1000000,8.82,USA
Ourgame International,22.56,1000000,0.04000,China
Forgame,22.3,1000000,0.12,China
T2 Biosystems,22.3,1000000,0.08700,USA
Amylyx Pharmaceuticals,22.23,1000000,23.87,USA
ReconAfrica,22.21,1000000,0.96,Canada
Phunware,21.79,1000000,0.57,USA
Satixfy Communications,21.72,1000000,0.41,Israel
Silence Therapeutics,21.47,1000000,6.64,UK
Fr8Tech (Freight Technologies),21.47,1000000,1.08,USA
CorpHousing Group,21.37,1000000,1.30,USA
WhiteHorse Finance,21.35,1000000,13.40,USA
Akerna,21.29,1000000,0.69,USA
Edia,21.01,1000000,3.78,Japan
Stellus Capital,20.94,1000000,14.00,USA
The9,20.94,1000000,0.71,China
GAME HOURS,20.67,1000000,0.76,Taiwan
Foghorn Therapeutics,20.61,1000000,8.84,USA
Gala Incorporated,20.26,1000000,2.86,Japan
PlaySide Studios,20.11,1000000,0.27,Australia
Rekor Systems,19.91,1000000,1.73,USA
Axel Mark,19.79,1000000,1.97,Japan
Super League Gaming,19.67,1000000,0.50,USA
Jump Networks,19.49,1000000,0.12,India
Local Bounti,19.47,1000000,4.53,USA
Marin Software,19.44,1000000,0.70,USA
Inpixon,19.41,1000000,0.20,USA
ASA Gold and Precious Metals,19.34,1000000,15.20,USA
Applied DNA Sciences,19.26,1000000,1.37,USA
Socket Mobile,19.25,1000000,1.42,USA
AgEagle Aerial Systems,19.09,1000000,0.26,USA
Agios Pharmaceuticals,19.01,1000000,25.78,USA
IDFC,18.95,1000000,1.32,India
Zomedica Pharmaceuticals,18.93,1000000,0.21,USA
Mirati Therapeutics,18.89,1000000,37.47,USA
Nihon Falcom,18.7,1000000,8.83,Japan
Erayak Power Solution,18.62,1000000,2.61,China
Park City Group,18.6,1000000,9.00,USA
Dynex Capital,18.43,1000000,12.41,USA
Pure Cycle (water),18.39,1000000,11.36,USA
Peninsula Energy,18.3,1000000,0.13,Australia
AG Mortgage Investment Trust,18.28,1000000,6.28,USA
Transphorm,18.24,1000000,3.91,USA
kneat.com,18.03,1000000,1.96,Ireland
Infinities Tech (Jiu Zun Digital),18.03,1000000,0.19,China
Rapid Micro Biosystems,18,1000000,1.01,USA
Celularity,17.97,1000000,0.81,USA
Eos Energy Enterprises,17.92,1000000,3.34,USA
Arcellx,17.91,1000000,35.80,USA
Cellectis,17.72,1000000,2.10,France
EZGO Technologies,17.38,1000000,1.75,China
Oconee Federal Financial,17.27,1000000,15.37,USA
Genetic Technologies,17.17,1000000,0.97,Australia
Liquidia Technologies,16.93,1000000,8.63,USA
Evofem Biosciences,16.83,1000000,1.00,USA
11 bit studios,16.69,1000000,174.81,Poland
ATARI,16.63,1000000,0.17,France
Kidpik,16.47,1000000,0.64,USA
Feiyu Technology International Company,16.44,1000000,0.04000,China
Senseonics Holdings,16.38,1000000,0.80,USA
Sino-Entertainment Technology,16.36,1000000,0.04000,China
Quicklogic,16.18,1000000,7.68,USA
Polar Power,16.05,1000000,1.45,USA
Intellicheck,15.96,1000000,2.56,USA
MeiraGTx,15.92,1000000,7.51,USA
Connexa Sports Technologies,15.63,1000000,0.18,USA
Helbiz,15.53,1000000,0.12,USA
Bicycle Therapeutics,15.49,1000000,27.24,UK
Koss,15.45,1000000,3.73,USA
EMX Royalty,15.31,1000000,1.76,Canada
Associated Capital Group,15.22,1000000,35.68,USA
Aadi Bioscience,15.21,1000000,8.13,USA
Zealand Pharma,15.2,1000000,41.24,Denmark
CI Games,15.05,1000000,1.30,Poland
Syros Pharmaceuticals,14.88,1000000,3.18,USA
McPhy Energy,14.86,1000000,10.44,France
Wave Life Sciences,14.82,1000000,3.98,Singapore
Lineage Cell Therapeutics,14.7,1000000,1.41,USA
Seer,14.68,1000000,4.43,USA
AppHarvest,14.59,1000000,0.41,USA
Sarcos Technology and Robotics,14.56,1000000,0.48,USA
Stoke Therapeutics,14.55,1000000,13.00,USA
Ontrak,14.51,1000000,0.63,USA
Orrön Energy,14.5,1000000,1.17,Sweden
PyroGenesis Canada,14.48,1000000,0.77,Canada
Ekso Bionics,14.46,1000000,1.21,USA
DermTech,14.27,1000000,2.76,USA
Sporting Clube de Braga,14.21,1000000,22.12,Portugal
Eastside Distilling,13.88,1000000,3.74,USA
AST SpaceMobile,13.82,1000000,5.92,USA
Heliogen,13.75,1000000,0.24,USA
Innate Pharma,13.71,1000000,3.48,France
VivoPower,13.61,1000000,0.73,UK
Bloober Team,13.55,1000000,4.87,Poland
TScan Therapeutics,13.53,1000000,2.71,USA
Li-Cycle,13.52,1000000,5.64,Canada
NexPoint Real Estate Finance,13.51,1000000,14.50,USA
IonQ,13.46,1000000,9.70,USA
Solid Power,13.38,1000000,2.36,USA
Rigetti Computing,13.1,1000000,1.11,USA
Radio City,13.02,1000000,0.14,India
Denison Mines,13,1000000,1.25,Canada
Provention Bio,12.89,1000000,24.98,USA
Fun Yours Technology,12.86,1000000,1.37,Taiwan
Pacific Century Regional Developments,12.84,1000000,0.27,Singapore
Genius Group,12.77,1000000,0.83,Singapore
Digital Hollywood Interactive,12.75,1000000,0.01000,China
Accelerate Diagnostics,12.75,1000000,0.82,USA
Pear Therapeutics,12.69,1000000,0.02920,USA
Alembic Limited,12.59,1000000,0.91,India
Sonoma Pharmaceuticals,12.55,1000000,1.26,USA
Kaival Brands Innovations,12.44,1000000,0.77,USA
WeTrade Group,12.31,1000000,10.89,China
Creepy Jar,12.22,1000000,204.07,Poland
Chinese Gamer International,12.21,1000000,1.54,Taiwan
Jaguar Health,11.95,1000000,0.69,USA
Don't Nod Entertainment,11.89,1000000,8.78,France
Vuzix,11.83,1000000,5.21,USA
Novo Integrated Sciences,11.73,1000000,0.14,USA
Starbreeze,11.7,1000000,0.08000,Sweden
Remark Holdings,11.66,1000000,1.21,USA
Rave Restaurant Group,11.66,1000000,1.80,USA
Gameone,11.65,1000000,0.03000,Hong Kong
Edible Garden,11.55,1000000,1.38,USA
The Glimpse Group,11.45,1000000,4.01,USA
Nauticus Robotics,11.43,1000000,2.49,USA
Karuna Therapeutics,11.29,1000000,237.42,USA
Genelux,11.06,1000000,35.00,USA
NuScale Power,10.88,1000000,8.17,USA
Agile Therapeutics,10.88,1000000,3.26,USA
iSpecimen,10.83,1000000,1.45,USA
PhaseBio Pharmaceuticals,10.83,1000000,0.07010,USA
Golden Sun Education Group,10.81,1000000,1.25,China
KemPharm,10.45,1000000,5.81,USA
Zevra Therapeutics,10.45,1000000,5.81,USA
Linekong Interactive,10.44,1000000,0.02000,China
Curis,10.4,1000000,0.82,USA
aTyr Pharma,10.38,1000000,2.45,USA
Motorsport Gaming,10.32,1000000,4.26,USA
AnaptysBio,10.28,1000000,18.75,USA
Inovio Pharmaceuticals,10.26,1000000,0.49,USA
Meta Materials,10.2,1000000,0.22,Canada
Dare Bioscience,10,1000000,0.95,USA
Titan Medical,10,1000000,0.14,Canada
Sundaram Finance,9.99,1000000,1.15,India
PureTech Health,9.97,1000000,30.50,USA
Arcadia Biosciences,9.95,1000000,4.00,USA
Pliant Therapeutics,9.68,1000000,22.26,USA
Biomerica,9.53,1000000,1.68,USA
ADVFN,9.52,1000000,0.30,UK
Addentax Group,9.5,1000000,0.76,China
electroCore,9.47,1000000,4.46,USA
Verb Technology,9.43,1000000,1.57,USA
Precipio,9.41,1000000,0.40,USA
Sage Therapeutics,9.39,1000000,55.23,USA
Astra Space,9.37,1000000,0.41,USA
Gritstone bio,9.26,1000000,2.19,USA
Avidity Biosciences,9.22,1000000,12.12,USA
Janux Therapeutics,9.07,1000000,12.57,USA
Verrica Pharmaceuticals,9.03,1000000,5.94,USA
Red Cat Holdings,9.01,1000000,0.96,USA
Forever Entertainment,8.89,1000000,0.97,Poland
Actelis Networks,8.83,1000000,3.02,USA
TuSimple,8.69,1000000,2.15,USA
Artifex Mundi,8.67,1000000,3.10,Poland
Impac Mortgage Holdings,8.59,1000000,0.22,USA
Nano-X Imaging,8.57,1000000,19.23,Israel
Cenntro Electric Group,8.57,1000000,0.32,USA
TG Therapeutics,8.57,1000000,25.67,USA
Nuwellis,8.54,1000000,2.93,USA
Ivanhoe Electric,8.44,1000000,14.82,Canada
Novonix,8.41,1000000,3.26,Australia
Wejo Group,8.39,1000000,0.04500,UK
Vivid Games,8.38,1000000,0.22,Poland
Avinger,8.27,1000000,0.59,USA
Nitro Games,8.2,1000000,0.49,Finland
Solid Biosciences,8.09,1000000,7.01,USA
Wrap Technologies,8.04,1000000,1.44,USA
Advent Technologies,7.83,1000000,0.68,USA
TOP Financial Group Limited,7.82,1000000,7.12,Hong Kong
Mesoblast,7.65,1000000,3.99,Australia
Compugen,7.5,1000000,1.34,Israel
Autolus Therapeutics,7.48,1000000,2.89,UK
Cepton,7.42,1000000,0.60,USA
Sidus Space,7.29,1000000,0.21,USA
VIP Gloves,7.29,1000000,N/A,Malaysia
Nexstim,7.24,1000000,3.92,Finland
Netcapital,7.22,1000000,1.37,USA
Arqit Quantum,7.21,1000000,1.48,UK
Starbox Group,7.19,1000000,3.15,Malaysia
D-Wave Quantum,7.17,1000000,1.88,Canada
Expion360,7.16,1000000,4.72,USA
Seres Therapeutics,7.12,1000000,5.38,USA
Asensus Surgical,7.08,1000000,0.53,USA
Allied Esports,7.08,1000000,1.39,USA
ITM Power,7.07,1000000,1.01,UK
BIO-key International,7.02,1000000,0.72,USA
Orchard Therapeutics,6.98,1000000,5.06,UK
Blue Hat,6.9,1000000,0.99,China
Viveve Medical,6.82,1000000,0.0009000,USA
Electra Meccanica,6.81,1000000,0.98,Canada
Manhattan Bridge Capital,6.73,1000000,5.22,USA
Arcimoto,6.55,1000000,1.64,USA
EHang Holdings,6.52,1000000,15.30,China
Jeffs' Brands,6.5,1000000,0.88,Israel
Ur Energy,6.46,1000000,1.11,USA
GreenLight Biosciences,6.38,1000000,0.28,USA
Quanergy Systems,6.38,1000000,0.07400,USA
